5072,35361,14025,1,85,0,0.2417212,,,,,,,,,
5073,65074,30470,1,91,0,0.58903,,,,,,,,,
5073,18221,20716,2,52,0,0.9965914,,,,,,,,,
5074,21107,19374,1,89,0,0.8560935,,,,,,,,,
5075,34553,10914,1,77,0,0.1084547,,,,,,,,,
5075,16897,25235,2,53,0,0.315662,,,,,,,,,
5076,27222,24343,1,93,0,0.2995123,,,,,,,,,
5077,29727,20854,1,69,0,0.104166,,,,,,,,,
5078,5071,8073,1,34,0,0.6625541,,,,,,,,,
5078,56693,20835,2,90,0,0.3585365,,,,,,,,,
5079,8642,18254,1,22,0,0.6544866,,,,,,,,,
5079,23980,1206,2,6,0,0.9770761,,,,,,,,,
5081,5446,23074,1,2,0,0.9964658,,,,,,,,,
5082,32371,27650,1,53,0,0.4319804,,,,,,,,,
5082,38188,13675,2,48,0,0.5924615,,,,,,,,,
5083,64262,10419,1,28,0,0.746865,,,,,,,,,
5083,13832,24446,2,59,0,0.4752503,,,,,,,,,
5084,42583,167,1,88,0,0.2545476,,,,,,,,,
5085,3464,706,1,59,0,0.3240419,,,,,,,,,
5086,19937,29736,1,58,0,0.8652819,,,,,,,,,
5086,60406,2810,2,48,0,0.9695495,,,,,,,,,
5087,6290,24647,1,90,0,0.04583263,,,,,,,,,
5088,54661,15838,1,24,0,0.1841385,,,,,,,,,
5088,35135,18001,2,94,0,0.7451317,,,,,,,,,
5089,59038,12072,1,49,0,0.6812184,,,,,,,,,
5089,373,2642,2,49,0,0.9648768,,,,,,,,,
5090,61638,15724,1,46,0,0.1745445,,,,,,,,,
5090,20906,29810,2,73,0,0.9269876,,,,,,,,,
5092,34721,8270,1,87,0,0.5431172,,,,,,,,,
5092,52797,7099,2,39,0,0.1454949,,,,,,,,,
5094,55887,12879,1,36,0,0.7627992,,,,,,,,,
5094,9284,29147,2,5,0,0.002540568,,,,,,,,,
5095,64688,26614,1,94,0,0.5582471,,,,,,,,,
5095,18358,24818,2,97,0,0.7307847,,,,,,,,,
5097,29229,2190,1,55,0,0.3871018,,,,,,,,,
5097,44926,30421,2,14,0,0.7383397,,,,,,,,,
5099,61594,14320,1,65,0,0.2296647,,,,,,,,,
5101,26325,12985,1,3,0,0.7004638,,,,,,,,,
5102,15265,14134,1,4,0,0.5618756,,,,,,,,,
5102,45769,28365,2,40,0,0.6390714,,,,,,,,,
5105,24403,6383,1,88,0,0.8127607,,,,,,,,,
5106,35488,12577,1,63,0,0.03502304,,,,,,,,,
5108,48311,3250,1,49,0,0.1799607,,,,,,,,,
5108,33426,17423,2,36,0,0.1712593,,,,,,,,,
5109,45175,8843,1,43,0,0.04796363,,,,,,,,,
5110,6090,26117,1,69,0,0.5269737,,,,,,,,,
5111,4896,23932,1,86,0,0.8158277,,,,,,,,,
5112,49124,2234,1,41,0,0.61572,,,,,,,,,
5114,49810,28682,1,95,0,0.08129399,,,,,,,,,
5115,57749,14618,1,65,0,0.2088578,,,,,,,,,
5115,55333,10032,2,27,0,0.6972563,,,,,,,,,
5116,18554,28018,1,86,0,0.7701575,,,,,,,,,
5116,23556,11794,2,9,0,0.4366305,,,,,,,,,
5117,40794,29909,1,4,0,0.9281734,,,,,,,,,
5119,59116,26129,1,33,0,0.3829837,,,,,,,,,
5121,5276,11774,1,27,0,0.1692571,,,,,,,,,
5121,37034,24041,2,42,0,0.02772241,,,,,,,,,
5122,52100,25985,1,77,0,0.8719013,,,,,,,,,
5123,57756,12621,1,1,0,0.8815276,,,,,,,,,
5123,17316,23138,2,6,0,0.9352576,,,,,,,,,
5124,21644,8735,1,51,0,0.3392933,,,,,,,,,
5126,28483,30771,1,5,0,0.294483,,,,,,,,,
5127,17781,10536,1,45,0,0.22214,,,,,,,,,
5127,56327,27963,2,28,0,0.3909805,,,,,,,,,
5129,18185,19787,1,14,0,0.9934388,,,,,,,,,
5129,5817,24899,2,10,0,0.465165,,,,,,,,,
5131,41278,10699,1,84,0,0.3860595,,,,,,,,,
5133,5990,16973,1,15,0,0.1521222,,,,,,,,,
5135,55615,11955,1,54,0,0.4223053,,,,,,,,,
5136,35825,11181,1,73,0,0.7718047,,,,,,,,,
5138,46751,12651,1,99,0,0.5800719,,,,,,,,,
5139,280,9246,1,44,0,0.9840919,,,,,,,,,
5139,6328,29799,2,30,0,0.9605336,,,,,,,,,
5140,1265,6136,1,30,0,0.8129293,,,,,,,,,
5141,12828,8516,1,75,0,0.1891281,,,,,,,,,
5141,21132,26442,2,42,0,0.5016264,,,,,,,,,
5142,48271,15866,1,94,0,0.908904,,,,,,,,,
5142,20702,24921,2,51,0,0.08091588,,,,,,,,,
5143,19540,13917,1,59,0,0.737394,,,,,,,,,
5143,30043,28347,2,86,0,0.9822465,,,,,,,,,
5144,28154,3440,1,11,0,0.716989,,,,,,,,,
5146,45592,23206,1,18,0,0.6189861,,,,,,,,,
5146,48538,19043,2,4,0,0.9031454,,,,,,,,,
5148,2329,13298,1,77,0,0.6499587,,,,,,,,,
5148,3003,25937,2,87,0,0.596865,,,,,,,,,
5149,778,17514,1,29,0,0.6334246,,,,,,,,,
5150,32342,12637,1,73,0,0.6966577,,,,,,,,,
5151,30199,14927,1,83,0,0.253544,,,,,,,,,
5151,27980,28013,2,54,0,0.1948528,,,,,,,,,
5152,60561,22768,1,12,0,0.9359264,,,,,,,,,
5152,49835,6386,2,49,0,0.09686939,,,,,,,,,
5155,26371,22248,1,65,0,0.1589192,,,,,,,,,
5155,12332,28047,2,24,0,0.223858,,,,,,,,,
5156,8443,16811,1,94,0,0.5073897,,,,,,,,,
5156,53364,790,2,31,0,0.1466131,,,,,,,,,
5157,15440,6468,1,17,0,0.007787122,,,,,,,,,
5158,35650,6060,1,20,0,0.8171442,,,,,,,,,
5160,59115,30565,1,8,0,0.07075121,,,,,,,,,
5160,33811,6749,2,21,0,0.3532446,,,,,,,,,
5164,20060,22373,1,9,0,0.2531843,,,,,,,,,
5165,63460,10794,1,44,0,0.7320557,,,,,,,,,
5165,29673,14247,2,34,0,0.6255624,,,,,,,,,
5167,62484,23635,1,38,0,0.7151737,,,,,,,,,
5167,51174,4460,2,24,0,0.5500001,,,,,,,,,
5168,26122,4350,1,85,0,0.2430249,,,,,,,,,
5168,44398,13296,2,98,0,0.8082482,,,,,,,,,
5169,14264,17948,1,7,0,0.4589818,,,,,,,,,
5170,36528,14568,1,60,0,0.4108322,,,,,,,,,
5173,46560,3370,1,75,0,0.7721738,,,,,,,,,
5173,33906,23549,2,29,0,0.5510887,,,,,,,,,
5175,63056,23937,1,65,0,0.9764407,,,,,,,,,
5178,11336,14996,1,50,0,0.3840745,,,,,,,,,
5182,15293,6462,1,33,0,0.7777838,,,,,,,,,
5182,1262,22943,2,41,0,0.7092307,,,,,,,,,
5183,47424,8034,1,29,0,0.0348493,,,,,,,,,
5184,30018,23628,1,38,0,0.3004141,,,,,,,,,
5185,34061,6459,1,92,0,0.4197962,,,,,,,,,
5185,6008,6718,2,93,0,0.46218,,,,,,,,,
5186,39523,17824,1,37,0,0.3585443,,,,,,,,,
5186,38515,6334,2,85,0,0.5450502,,,,,,,,,
5187,17115,4029,1,73,0,0.8421074,,,,,,,,,
5187,50545,19330,2,78,0,0.1464545,,,,,,,,,
5188,6615,30128,1,57,0,0.03831422,,,,,,,,,
5188,41211,25367,2,35,0,0.7933846,,,,,,,,,
5189,36915,22966,1,94,0,0.5076222,,,,,,,,,
5189,57045,20229,2,54,0,0.4360067,,,,,,,,,
5191,49929,2694,1,50,0,0.7379624,,,,,,,,,
5191,20600,25745,2,74,0,0.3370103,,,,,,,,,
5192,45245,7073,1,7,0,0.2076021,,,,,,,,,
5192,3951,28820,2,30,0,0.01098088,,,,,,,,,
5193,43416,6146,1,42,0,0.9291156,,,,,,,,,
5193,41176,1536,2,77,0,0.2507331,,,,,,,,,
5195,52172,20718,1,86,0,0.5991522,,,,,,,,,
5197,44537,27829,1,42,0,0.04271454,,,,,,,,,
5197,3507,235,2,25,0,0.8430513,,,,,,,,,
5198,63560,7285,1,97,0,0.7554743,,,,,,,,,
5198,50205,17475,2,87,0,0.4649037,,,,,,,,,
5199,56772,16849,1,84,0,0.2727652,,,,,,,,,
5201,1417,28889,1,75,0,0.5983524,,,,,,,,,
5201,4583,12038,2,94,0,0.4583741,,,,,,,,,
5202,41838,25797,1,60,0,0.3941914,,,,,,,,,
5203,10535,9440,1,48,0,0.2560853,,,,,,,,,
5204,52251,2502,1,15,0,0.2768602,,,,,,,,,
5204,25972,23820,2,88,0,0.07646219,,,,,,,,,
5207,57879,23714,1,12,0,0.8734472,,,,,,,,,
5207,47694,17095,2,69,0,0.320231,,,,,,,,,
5208,30013,25903,1,34,0,0.1828589,,,,,,,,,
5208,42334,1860,2,30,0,0.0128584,,,,,,,,,
5209,2180,19895,1,34,0,0.2788345,,,,,,,,,
5209,31243,2298,2,5,0,0.1406427,,,,,,,,,
5211,7626,11834,1,23,0,0.312224,,,,,,,,,
5217,51972,7077,1,35,0,0.3610021,,,,,,,,,
5217,61948,13416,2,87,0,0.8080487,,,,,,,,,
5220,14311,11440,1,57,0,0.246623,,,,,,,,,
5220,16425,14157,2,18,0,0.5606881,,,,,,,,,
5221,51926,6898,1,3,0,0.6992748,,,,,,,,,
5221,56938,25154,2,36,0,0.4679118,,,,,,,,,
5222,34768,27627,1,45,0,0.7579113,,,,,,,,,
5224,14630,27587,1,67,0,0.4385388,,,,,,,,,
5224,25747,3396,2,40,0,0.468246,,,,,,,,,
5226,151,29634,1,16,0,0.1045852,,,,,,,,,
5226,21606,20723,2,67,0,0.9347857,,,,,,,,,
5227,37703,22393,1,16,0,0.5014631,,,,,,,,,
5227,30379,8084,2,70,0,0.4845967,,,,,,,,,
5228,4942,646,1,86,0,0.3098282,,,,,,,,,
5229,48527,11663,1,7,0,0.4256011,,,,,,,,,
5229,42322,28343,2,59,0,0.2252329,,,,,,,,,
5231,33433,29023,1,39,0,0.05314748,,,,,,,,,
5232,26869,7813,1,52,0,0.7168856,,,,,,,,,
5232,27564,18333,2,14,0,0.3604112,,,,,,,,,
5233,32483,21302,1,32,0,0.9039557,,,,,,,,,
5233,15214,12861,2,65,0,0.6188671,,,,,,,,,
5234,866,16634,1,38,0,0.2844121,,,,,,,,,
5235,56651,5737,1,72,0,0.3493081,,,,,,,,,
5236,10125,12952,1,71,0,0.2760239,,,,,,,,,
5236,65049,3930,2,46,0,0.6259357,,,,,,,,,
5237,49861,17651,1,51,0,0.4494104,,,,,,,,,
5237,14508,26964,2,20,0,0.6114488,,,,,,,,,
5238,30538,4870,1,10,0,0.7375491,,,,,,,,,
5238,1409,16878,2,33,0,0.2920255,,,,,,,,,
5239,44989,8989,1,53,0,0.6720912,,,,,,,,,
5239,53945,10838,2,95,0,0.4827315,,,,,,,,,
5240,14216,16712,1,14,0,0.2312905,,,,,,,,,
5240,1945,1627,2,27,0,0.242512,,,,,,,,,
5241,38676,18657,1,98,0,0.6780736,,,,,,,,,
5244,27040,1842,1,34,0,0.3933742,,,,,,,,,
5244,61570,29197,2,64,0,0.2464953,,,,,,,,,
5246,34864,22906,1,94,0,0.2276401,,,,,,,,,
5246,45298,17970,2,61,0,0.4392869,,,,,,,,,
5247,15777,18617,1,85,0,0.37689,,,,,,,,,
5247,37794,24177,2,40,0,0.5654446,,,,,,,,,
5248,9171,27176,1,97,0,0.7841533,,,,,,,,,
5248,7353,18419,2,13,0,0.3629529,,,,,,,,,
5249,23799,30065,1,13,0,0.7681721,,,,,,,,,
5252,51147,30548,1,97,0,0.377343,,,,,,,,,
5252,38740,23949,2,47,0,0.2203288,,,,,,,,,
5253,17124,15225,1,51,0,0.9311577,,,,,,,,,
5253,1385,28339,2,20,0,0.6324045,,,,,,,,,
5254,61535,22770,1,64,0,0.5078454,,,,,,,,,
5254,25024,16680,2,44,0,0.05343052,,,,,,,,,
5255,10751,22067,1,36,0,0.5299134,,,,,,,,,
5256,12604,20707,1,6,0,0.06593222,,,,,,,,,
5256,11916,8605,2,18,0,0.259092,,,,,,,,,
5258,2882,7883,1,2,0,0.9005532,,,,,,,,,
5258,47798,18839,2,65,0,0.9629546,,,,,,,,,
5259,6963,19152,1,2,0,0.5690952,,,,,,,,,
5259,26867,3465,2,37,0,0.2131563,,,,,,,,,
5262,541,7766,1,26,0,0.8918527,,,,,,,,,
5262,35081,30776,2,94,0,0.6682773,,,,,,,,,
5264,25404,965,1,25,0,0.1777692,,,,,,,,,
5264,52692,25916,2,50,0,0.1381021,,,,,,,,,
5265,13540,25481,1,49,0,0.3592761,,,,,,,,,
5265,3436,25561,2,22,0,0.5539008,,,,,,,,,
5267,37371,17389,1,53,0,0.4664961,,,,,,,,,
5267,7494,26643,2,27,0,0.6500618,,,,,,,,,
5268,50213,24027,1,25,0,0.8495443,,,,,,,,,
5268,36696,2484,2,21,0,0.9258789,,,,,,,,,
5269,39329,19698,1,10,0,0.1305436,,,,,,,,,
5269,39243,11874,2,19,0,0.541054,,,,,,,,,
5271,33076,10702,1,14,0,0.7941076,,,,,,,,,
5272,29954,4616,1,99,0,0.4088282,,,,,,,,,
5272,17346,26438,2,12,0,0.6129529,,,,,,,,,
5273,12523,9599,1,75,0,0.5809723,,,,,,,,,
5273,44603,19948,2,69,0,0.4000609,,,,,,,,,
5274,28487,18401,1,37,0,0.9951388,,,,,,,,,
5274,18832,1649,2,27,0,0.8509566,,,,,,,,,
5275,30594,1660,1,87,0,0.03815275,,,,,,,,,
5278,5521,2970,1,7,0,0.558589,,,,,,,,,
5279,55553,9887,1,20,0,0.5904682,,,,,,,,,
5280,57748,13918,1,72,0,0.9411978,,,,,,,,,
5281,62697,29114,1,64,0,0.6891651,,,,,,,,,
5281,35291,11813,2,46,0,0.87626,,,,,,,,,
5282,56233,17738,1,59,0,0.3759831,,,,,,,,,
5283,1887,5320,1,73,0,0.7738985,,,,,,,,,
5283,30696,5773,2,64,0,0.235422,,,,,,,,,
5286,23160,20903,1,17,0,0.1324115,,,,,,,,,
5286,17759,13816,2,88,0,0.4008878,,,,,,,,,
5287,54616,21302,1,59,0,0.2537291,,,,,,,,,
5288,8010,16458,1,74,0,0.6473769,,,,,,,,,
5289,29756,7128,1,16,0,0.05077305,,,,,,,,,
5289,62802,24149,2,67,0,0.5016066,,,,,,,,,
5292,25044,6561,1,0,0,0.2422937,,,,,,,,,
5292,44203,9726,2,33,0,0.8813471,,,,,,,,,
5293,21236,26317,1,82,0,0.6069628,,,,,,,,,
5295,12792,5162,1,37,0,0.3408848,,,,,,,,,
5297,41700,650,1,10,0,0.5934132,,,,,,,,,
5298,12215,6178,1,77,0,0.3105063,,,,,,,,,
5298,61858,23061,2,78,0,0.7389989,,,,,,,,,
5299,42604,13086,1,41,0,0.8734234,,,,,,,,,
5299,50456,14170,2,18,0,0.836406,,,,,,,,,
5301,37578,6097,1,67,0,0.07761633,,,,,,,,,
5301,553,26905,2,56,0,0.04866999,,,,,,,,,
5304,24450,13944,1,4,0,0.3181654,,,,,,,,,
5305,65440,27468,1,5,0,0.5829768,,,,,,,,,
5305,20887,24093,2,76,0,0.2853014,,,,,,,,,
5307,64743,18190,1,12,0,0.7468396,,,,,,,,,
5307,6756,3378,2,79,0,0.2958333,,,,,,,,,
5308,28119,17032,1,92,0,0.2547902,,,,,,,,,
5309,45236,29056,1,94,0,0.6722501,,,,,,,,,
5309,33606,16168,2,16,0,0.1087017,,,,,,,,,
5313,20871,26215,1,69,0,0.8253253,,,,,,,,,
5313,15030,23407,2,74,0,0.4103692,,,,,,,,,
5314,6771,25801,1,54,0,0.3096175,,,,,,,,,
5314,20176,15065,2,69,0,0.09705911,,,,,,,,,
5315,19118,28161,1,77,0,0.9356066,,,,,,,,,
5315,52393,25360,2,56,0,0.178442,,,,,,,,,
5316,45592,23206,1,42,0,0.1290625,,,,,,,,,
5316,51260,29957,2,53,0,0.3346685,,,,,,,,,
5317,59690,121,1,33,0,0.6820495,,,,,,,,,
5317,30398,19211,2,38,0,0.5272928,,,,,,,,,
5319,33921,8855,1,78,0,0.7213222,,,,,,,,,
5319,43486,12614,2,56,0,0.1948956,,,,,,,,,
5321,57805,11703,1,2,0,0.2732196,,,,,,,,,
5321,38484,24082,2,97,0,0.009213218,,,,,,,,,
5322,7973,14991,1,70,0,0.8685098,,,,,,,,,
5322,356,24048,2,40,0,0.444689,,,,,,,,,
5323,58910,6541,1,35,0,0.7047205,,,,,,,,,
5325,43785,22524,1,34,0,0.3814235,,,,,,,,,
5325,51665,21812,2,43,0,0.2963359,,,,,,,,,
5326,56291,22250,1,32,0,0.4333169,,,,,,,,,
5326,52690,27301,2,9,0,0.4797474,,,,,,,,,
5327,18030,24047,1,43,0,0.4334306,,,,,,,,,
5327,11799,26325,2,3,0,0.9862323,,,,,,,,,
5328,57653,13314,1,49,0,0.2837467,,,,,,,,,
5328,64916,1155,2,41,0,0.4511384,,,,,,,,,
5329,24203,22012,1,97,0,0.5563331,,,,,,,,,
5332,64734,21976,1,49,0,0.7559556,,,,,,,,,
5336,10106,27272,1,70,0,0.4373205,,,,,,,,,
5336,60045,5746,2,75,0,0.2897612,,,,,,,,,
5338,40591,2181,1,20,0,0.9811445,,,,,,,,,
5338,14332,364,2,79,0,0.7901988,,,,,,,,,
5341,45074,23833,1,8,0,0.8818063,,,,,,,,,
5342,3126,14298,1,46,0,0.6539797,,,,,,,,,
5343,26592,7189,1,20,0,0.891259,,,,,,,,,
5343,28283,10813,2,4,0,0.7101637,,,,,,,,,
5345,15098,5620,1,95,0,0.8385357,,,,,,,,,
5348,9572,30442,1,82,0,0.4026235,,,,,,,,,
5349,37389,25802,1,4,0,0.7373502,,,,,,,,,
5350,31691,17691,1,72,0,0.7390107,,,,,,,,,
5352,12420,17352,1,1,0,0.367571,,,,,,,,,
5353,24680,26158,1,68,0,0.5087056,,,,,,,,,
5354,30432,16686,1,93,0,0.3673522,,,,,,,,,
5354,45384,8390,2,98,0,0.9745141,,,,,,,,,
5355,30146,5480,1,70,0,0.03877985,,,,,,,,,
5355,25949,2581,2,26,0,0.08433362,,,,,,,,,
5357,1517,29732,1,89,0,0.7789971,,,,,,,,,
5357,31167,16034,2,14,0,0.658583,,,,,,,,,
5358,45892,13359,1,54,0,0.864145,,,,,,,,,
5358,32213,19519,2,30,0,0.8057695,,,,,,,,,
5359,13642,13137,1,92,0,0.9310892,,,,,,,,,
5359,15929,4523,2,3,0,0.216598,,,,,,,,,
5360,55018,26323,1,0,0,0.04720275,,,,,,,,,
5361,9745,5189,1,53,0,0.3849111,,,,,,,,,
5362,28886,21350,1,36,0,0.9902508,,,,,,,,,
5362,7897,30393,2,81,0,0.8529936,,,,,,,,,
5363,41412,10586,1,36,0,0.7623202,,,,,,,,,
5364,23464,17476,1,67,0,0.4090825,,,,,,,,,
5365,4125,29030,1,50,0,0.8713559,,,,,,,,,
5365,46671,13711,2,80,0,0.6844327,,,,,,,,,
5366,16386,18863,1,76,0,0.6925649,,,,,,,,,
5367,58925,27713,1,32,0,0.8825049,,,,,,,,,
5367,19025,27017,2,78,0,0.01703799,,,,,,,,,
5368,7268,13252,1,11,0,0.1602692,,,,,,,,,
5369,9273,26895,1,18,0,0.5127396,,,,,,,,,
5369,23593,30323,2,89,0,0.02266621,,,,,,,,,
5370,60414,17678,1,56,0,0.7754738,,,,,,,,,
5370,3177,10994,2,40,0,0.7838642,,,,,,,,,
5371,28364,28296,1,72,0,0.4113443,,,,,,,,,
5371,6588,12211,2,91,0,0.4688835,,,,,,,,,
5372,63099,2323,1,4,0,0.9890742,,,,,,,,,
5373,16574,3580,1,19,0,0.0987652,,,,,,,,,
5373,57946,14793,2,17,0,0.9617977,,,,,,,,,
5375,34061,6459,1,53,0,0.5776373,,,,,,,,,
5375,37751,3898,2,71,0,0.907517,,,,,,,,,
5376,57047,3373,1,50,0,0.8011348,,,,,,,,,
5377,62665,10838,1,91,0,0.5357864,,,,,,,,,
5377,54174,18384,2,6,0,0.896637,,,,,,,,,
5379,58685,8952,1,49,0,0.3795285,,,,,,,,,
5379,36755,5225,2,52,0,0.8310915,,,,,,,,,
5381,52268,6355,1,63,0,0.6179305,,,,,,,,,
5381,57347,19644,2,30,0,0.2980915,,,,,,,,,
5382,29430,15919,1,10,0,0.4483788,,,,,,,,,
5384,51639,25876,1,52,0,0.737832,,,,,,,,,
5384,27207,25058,2,96,0,0.5336353,,,,,,,,,
5385,60341,29503,1,87,0,0.693267,,,,,,,,,
5386,51227,18698,1,51,0,0.98484,,,,,,,,,
5386,49052,30763,2,26,0,0.5337298,,,,,,,,,
5387,17823,2308,1,77,0,0.8891704,,,,,,,,,
5387,14302,19201,2,10,0,0.658469,,,,,,,,,
5391,2213,19734,1,4,0,0.8030374,,,,,,,,,
5391,56990,15494,2,3,0,0.5838134,,,,,,,,,
5395,16741,29167,1,27,0,0.7750543,,,,,,,,,
5397,23998,12708,1,8,0,0.5226749,,,,,,,,,
5397,6433,12179,2,88,0,0.6936087,,,,,,,,,
5398,34744,15314,1,88,0,0.3680771,,,,,,,,,
5398,31817,28154,2,2,0,0.1987832,,,,,,,,,
5399,54106,21574,1,6,0,0.4000842,,,,,,,,,
5399,4776,26698,2,17,0,0.8353092,,,,,,,,,
5401,54570,25888,1,58,0,0.2169852,,,,,,,,,
5401,46977,24065,2,65,0,0.9440498,,,,,,,,,
5403,11891,30000,1,93,0,0.4613329,,,,,,,,,
5403,42728,30658,2,33,0,0.7000197,,,,,,,,,
5404,1332,15823,1,80,0,0.4413026,,,,,,,,,
5404,29992,6660,2,5,0,0.8487633,,,,,,,,,
5405,40525,1749,1,91,0,0.4076816,,,,,,,,,
5406,8203,29772,1,81,0,0.004739669,,,,,,,,,
5406,4797,12720,2,11,0,0.6543516,,,,,,,,,
5408,36346,17686,1,69,0,0.5589915,,,,,,,,,
5409,48696,26185,1,58,0,0.5918602,,,,,,,,,
5410,6216,1193,1,14,0,0.02645989,,,,,,,,,
5412,5378,6370,1,55,0,0.1838735,,,,,,,,,
5412,30855,20558,2,92,0,0.4066379,,,,,,,,,
5413,24112,23114,1,21,0,0.8588425,,,,,,,,,
5415,17571,317,1,42,0,0.6187878,,,,,,,,,
5415,53382,4991,2,60,0,0.7852413,,,,,,,,,
5416,17948,3809,1,41,0,0.7996277,,,,,,,,,
5417,9960,28437,1,73,0,0.3804927,,,,,,,,,
5418,58212,26285,1,4,0,0.2183468,,,,,,,,,
5418,24392,24451,2,43,0,0.09869191,,,,,,,,,
5419,24465,22151,1,93,0,0.0216789,,,,,,,,,
5420,28055,1210,1,53,0,0.2010282,,,,,,,,,
5421,13755,16311,1,39,0,0.7645293,,,,,,,,,
5421,19765,24527,2,38,0,0.500923,,,,,,,,,
5422,61868,29034,1,36,0,0.1637828,,,,,,,,,
5423,3719,14655,1,51,0,0.7755034,,,,,,,,,
5426,13865,10643,1,30,0,0.3841249,,,,,,,,,
5427,36824,5202,1,6,0,0.979569,,,,,,,,,
5428,40278,19594,1,79,0,0.8031309,,,,,,,,,
5428,52118,7447,2,56,0,0.2786899,,,,,,,,,
5429,4061,23928,1,66,0,0.7910562,,,,,,,,,
5432,25294,25424,1,29,0,0.5274257,,,,,,,,,
5432,33579,6254,2,45,0,0.9421833,,,,,,,,,
5433,43906,65,1,19,0,0.5697844,,,,,,,,,
